,Year,State,Coal,Geothermal,Hydroelectric,Natural Gas,Nuclear,Other,Other Gases,Petroleum,Solar Thermal/PV,Total,Wind,Biomass
935,2008,KY,91620588,0,1917470,978692,0,8697,3835,2874440,0,97863340,0,459620
936,2008,LA,24100042,0,1064373,45344386,15370988,457607,1101057,2305013,0,92453141,0,2709675
937,2008,MA,10628688,0,1155811,21514434,5868639,772928,0,2107999,80,42505478,3672,1251626
938,2008,MD,27218239,0,1974078,1848147,14678695,285645,337823,405840,0,47360953,0,612485
939,2008,ME,351799,0,4457405,7379615,0,315131,0,532985,0,17094919,131621,3926364
940,2008,MI,69855436,0,1364378,9602037,31484428,285942,264407,457538,0,114989806,141182,2449960
941,2008,MN,31755253,0,727061,2865846,12996838,309342,26520,231617,0,54763360,4354620,1496262
942,2008,MO,73531660,0,2046773,5196137,9378629,24208,2587,57421,0,91028795,203313,42713
943,2008,MS,16683402,0,0,20607427,9396790,10040,40445,76281,0,48205711,0,1391326
944,2008,MT,18331532,0,9999557,65659,0,111371,5772,419150,0,29637137,593138,110958
945,2008,NC,75814787,0,3033642,4177342,39776280,315642,0,320221,1801,125239063,0,1920412
946,2008,ND,29672230,0,1252790,-51,0,54133,0,49092,0,32734579,1693458,12927
947,2008,NE,21479773,0,346456,758487,9479039,0,0,34655,0,32373522,214184,60929
948,2008,NH,3450770,0,1633224,7073351,9350314,58068,0,136281,0,22876992,10319,1164665
949,2008,NJ,9028491,0,25773,20751755,32194798,559390,158826,325312,2669,63674789,20885,881736
950,2008,NM,27014233,0,312288,7966007,0,3049,0,52589,0,37009837,1642787,18885
951,2008,NV,7812352,1382820,1750620,23971911,0,0,1987,14270,156013,35089974,0,0
952,2008,NY,19154125,0,26723131,43856460,43209171,987366,0,3745328,0,140322100,1250700,2067957
953,2008,OH,130694310,0,386435,2484391,17513878,11000,260924,1437938,0,153412251,15084,608292
954,2008,OK,36314917,0,3811273,33774167,0,12691,10219,22536,0,76328908,2358080,192624
955,2008,OR,4044319,0,33805024,17387162,0,44042,0,14793,0,58718438,2575234,847864
956,2008,PA,117583412,0,2548858,18730607,78658093,832354,609664,937924,175,222350925,729425,2074177
957,2008,RI,0,0,4977,7197548,0,0,0,26334,0,7387266,0,158407
958,2008,SC,41539695,0,1123115,5728988,51762950,93529,0,180467,0,100978005,0,1815826
959,2008,SD,3660482,0,2993107,228569,0,30538,0,23175,0,7082672,145136,1665
960,2008,TN,57058129,0,5646073,467230,27029617,7917,12030,215684,0,90663312,50117,915193
961,2008,TX,147131841,0,1039467,193247078,40727370,568905,3400506,1033520,0,404787781,16225022,1414072
962,2008,UT,38020367,254277,668084,7366307,0,142743,35788,43612,0,46578763,23900,23685
963,2008,VA,31776356,0,1010993,9315083,27930764,434205,0,1150360,0,72678531,0,2698460
964,2008,VT,0,0,1492904,2655,4895053,0,0,4266,0,6820216,10235,415103
965,2008,WA,8761644,0,77636758,9809354,9269639,56377,272339,35189,0,110828451,3657484,1280954
966,2008,WI,41705860,0,1616142,5243589,12154510,74358,0,931160,0,63479555,487141,1266794
967,2008,WV,89113480,0,1248037,180410,0,2199,50251,137199,0,91123097,391910,-390
968,2008,WY,43807903,0,835275,494679,0,67377,288645,44027,0,46500448,962542,0
969,2009,AK,630592,0,1323744,3577403,0,0,0,1156882,0,6702159,7027,6511
970,2009,AL,55608724,0,12535373,31617083,39716204,374314,134728,219274,0,143255556,0,3049857
971,2009,AR,25075250,0,4192706,11221413,15169966,24019,0,88470,0,57457739,0,1585551
972,2009,AZ,39706817,0,6427345,34739170,30661851,1567,0,62699,14145,111971250,29545,158631
973,2009,CA,2049947,12852783,27888036,113463455,31763804,752687,1622844,1542848,647390,204776132,5839813,6199676
974,2009,CO,31636023,0,1885724,13840025,0,53411,0,13453,25585,50565952,3163836,56552
975,2009,CT,2453497,0,509546,9809351,16657382,713453,0,298878,0,31206222,0,758730
976,2009,DC,0,0,0,0,0,0,0,35499,0,35499,0,0
977,2009,DE,2848171,0,0,1376401,0,5877,227137,258366,0,4841563,0,125611
978,2009,FL,54003072,0,208202,118322308,29117877,2732701,6800,9221017,9470,217952308,0,4330862
979,2009,GA,69478196,0,3259683,20505749,31682579,25337,0,649674,0,128698376,0,2825169
980,2009,HI,1500166,167591,112649,0,0,381432,22345,8289107,1390,11010533,251427,284427
981,2009,IA,37351436,0,971165,1184217,4678931,463,0,85251,0,51860063,7420520,168081
982,2009,ID,82565,75950,10434264,1643595,0,72371,0,41,0,13100152,313418,477948
983,2009,IL,89966860,0,136380,4494720,95473920,61820,88374,112531,16,193864357,2819532,710204
984,2009,IN,108311698,0,503470,3829658,0,342796,1820065,156757,0,116670280,1403192,302644
985,2009,KS,32243043,0,12798,2668891,8768548,0,0,120761,0,46677308,2863267,0
986,2009,KY,84037596,0,3317641,878430,0,12629,4314,2016282,0,90630427,0,363534
987,2009,LA,23067136,0,1236351,44003264,16782077,456186,1226994,1857709,0,90993676,0,2363959
988,2009,MA,9028110,0,1201076,20987836,5396021,760909,0,897078,43,38966651,5956,1223259
989,2009,MD,24162345,0,1888769,1767845,14550119,255891,269182,329900,0,43774832,0,550779
990,2009,ME,72146,0,4211679,7355394,0,338953,0,433433,0,16349849,298623,3639621
991,2009,MI,66847683,0,1371926,8419551,21851009,344358,202510,399249,0,101202605,300172,2323013
992,2009,MN,29327226,0,809088,2846483,12393425,289599,24112,65259,0,52491849,5053022,1683635
993,2009,MO,71611240,0,1816693,3416231,10247116,27423,6532,87519,0,88354272,499377,75428
994,2009,MS,12957662,0,0,23267299,10998515,12393,24735,16601,0,48701484,0,1424279
995,2009,MT,15611279,0,9505940,77762,0,110308,1447,490433,0,26712735,820924,94642
996,2009,NC,65082782,0,5171257,4851885,40847711,220428,0,296859,4563,118407403,0,1888841
997,2009,ND,29606966,0,1475251,16606,0,0,43526,45016,0,34196467,2997530,11572
998,2009,NE,23349780,0,433690,311581,9435142,0,0,22869,0,34001892,382634,66195
999,2009,NH,2885668,0,1680492,5342357,8816673,57915,0,183081,0,20164122,62477,1135459
1000,2009,NJ,5099868,0,32081,20624990,34327954,520308,169730,278191,10707,61811239,20918,928206
1001,2009,NM,29117308,0,270963,8661073,0,0,0,44613,0,39674339,1546718,33664
1002,2009,NV,7539936,1633213,2460595,25877621,0,0,2385,16184,174309,37705133,0,890
1003,2009,NY,12758873,0,27615106,41779597,43484614,877433,0,2648306,0,133150550,2266339,2200669
1004,2009,OH,113711997,0,527746,4650456,15206084,11312,37477,1311743,0,136090225,14114,619296
1005,2009,OK,34059107,0,3552573,34631299,0,1925,0,9463,0,75066809,2698199,231074
1006,2009,OR,3196902,0,33033513,16133451,0,46609,0,7955,0,56690856,3469714,802713
1007,2009,PA,105474534,0,2682866,29214955,77327686,817094,442504,915087,3562,219496144,1074788,2273578
1008,2009,RI,0,0,4736,7530358,0,0,0,17131,0,7696824,0,144600
1009,2009,SC,34477512,0,2332005,9780193,52149734,91029,0,523484,0,100125486,0,1747971
1010,2009,SD,3217353,0,4432451,80334,0,31318,0,8320,0,8196531,420981,5775
1011,2009,TN,41633240,0,10211962,409321,26962001,788,12010,186930,0,79716889,51747,898721
1012,2009,TX,139106597,0,1028657,189066483,41497617,310169,3649305,1404606,0,397167910,20026103,1078373
1013,2009,UT,35526126,279121,835257,6444042,0,186994,27933,36057,0,43542946,159537,47878
1014,2009,VA,25599288,0,1478630,12201384,28212252,420042,0,1087660,0,70082066,0,2417519
1015,2009,VT,0,0,1485825,4431,5360608,0,0,2439,0,7282348,11589,417456
1016,2009,WA,7477773,0,72932704,11971141,6634014,58956,244888,53604,0,104470133,3572486,1472185
1017,2009,WI,37279995,0,1393988,5484140,12683151,65040,0,712451,0,59959060,1051965,1288330
1018,2009,WV,68079900,0,1645927,109435,0,465,35868,169318,0,70782514,742439,-838
1019,2009,WY,41954266,0,966572,488014,0,59613,284361,50181,0,46029212,2226205,0
1020,2010,AK,620443,0,1433141,3750024,0,0,0,937056,0,6759576,12607,6304
1021,2010,AL,63050411,0,8704254,39235017,37940821,366444,276725,199854,0,152150512,0,2376986
1022,2010,AR,28152445,0,3658962,12469077,15022678,28421,0,45179,0,61000185,0,1623943
1023,2010,AZ,43643807,0,6622160,29675942,31199935,14742,0,66434,15754,111750957,134916,168237
1024,2010,CA,2100221,12600098,33430870,107522313,32200757,839048,1694641,1059289,769331,204125596,6078632,6001660
1025,2010,CO,34559290,0,1578264,11062275,0,69741,0,17482,42498,50720792,3451851,60184
1026,2010,CT,2604399,0,390667,11715672,16750304,716561,13936,408932,0,33349623,0,739660
1027,2010,DC,0,0,0,0,0,0,0,199858,0,199858,0,0
1028,2010,DE,2568370,0,0,2864983,0,0,0,56095,0,5627645,2556,135641
1029,2010,FL,59897433,0,177474,128634251,23935922,2833559,8075,9122497,80440,229095935,0,4406284
1030,2010,GA,73298042,0,3321702,23884457,33512033,17536,0,640563,0,137576941,0,3180563
1031,2010,HI,1545513,200595,70423,0,0,363880,21915,8087337,1770,10836036,261120,283483
1032,2010,IA,41282937,0,948168,1312195,4450640,0,0,154297,0,57508721,9170337,190146
1033,2010,ID,88278,71841,9154244,1689232,0,78726,0,74,0,12024564,440746,501423
1034,2010,IL,93611365,0,118543,5723733,96189587,300095,160645,109744,14145,201351872,4453634,670380
1035,2010,IN,112327658,0,453712,6474986,0,380021,2144140,154555,0,125180739,2934043,311623
1036,2010,KS,32505053,0,13214,2287323,9555712,0,0,103110,0,47923762,3405065,54286
1037,2010,KY,91053858,0,2580246,1840708,0,15457,2662,2284852,0,98217658,0,439874
1038,2010,LA,23923749,0,1108794,51344079,18639347,559192,1561160,3280844,0,102884940,0,2467776
1039,2010,MA,8305890,0,996339,25581752,5917813,770629,0,295736,928,42804824,22068,1250738
1040,2010,MD,23668205,0,1667396,2896979,13993948,269906,214727,322438,80,43607264,1494,572091
1041,2010,ME,87193,0,3810381,8373606,0,322896,0,272300,0,17018660,499198,3653085
1042,2010,MI,65604374,0,1250553,12249262,29624580,331677,299005,382028,0,111551371,360340,2472112
1043,2010,MN,28082550,0,840410,4340847,13478046,257686,0,31056,0,53670227,4791723,1847910
1044,2010,MO,75047229,0,1539347,4689867,8996033,32347,6990,125894,0,92312989,925490,62107
1045,2010,MS,13628997,0,0,29618922,9643241,8696,1635,81500,0,54487260,0,1504270
1046,2010,MT,18600634,0,9414662,57112,0,281214,1899,408501,0,29791181,930233,96924
1047,2010,NC,71951214,0,4756549,8447237,40739529,407440,0,293373,11340,128678483,0,2071802
1048,2010,ND,28462040,0,2042118,16353,0,37247,35536,38220,0,34739542,4095641,12387
1049,2010,NE,23362776,0,1313856,375035,11054337,0,0,30849,0,36630006,421645,71508
1050,2010,NH,3082643,0,1477583,5364836,10910055,56896,0,71681,0,22195912,75688,1156530
1051,2010,NJ,6417891,0,18119,24902230,32771305,575255,106408,235004,21084,65682494,12653,816317
1052,2010,NM,25617789,0,217010,8512083,0,0,0,49869,8930,36251542,1832182,13680
1053,2010,NV,6997302,2069730,2157296,23688192,0,0,5652,11158,216917,35146248,0,0
1054,2010,NY,13582766,0,25471697,48915545,41869535,831851,0,2004975,0,136961654,2596154,2218394
1055,2010,OH,117828009,0,429024,7127859,15804803,12030,254099,1442424,12848,143598337,12576,674665
1056,2010,OK,31475137,0,2808788,33941682,0,0,0,18089,0,72250733,3808083,351872
1057,2010,OR,4126435,0,30542260,15651176,0,46828,0,3420,0,55126999,3920007,836873
1058,2010,PA,110369292,0,2332201,33717608,77828348,844607,551509,571345,7910,229752306,1854032,2383234
1059,2010,RI,0,0,3706,7583281,0,0,0,11659,0,7738719,3124,136949
1060,2010,SC,37671118,0,2376444,10927237,51988079,61164,0,190727,0,104153133,0,1873064
1061,2010,SD,3298256,0,5238801,134706,0,0,0,6124,0,10049636,1371750,0
1062,2010,TN,43670196,0,8137795,2302384,27739221,2586,13462,216903,0,82348625,40570,946979
1063,2010,TX,150172832,0,1261832,186882238,41335248,339017,3290570,708481,8208,411695046,26251410,1445210
1064,2010,UT,34057265,276949,695512,6455396,0,173638,36220,50357,0,42249355,447680,56338
1065,2010,VA,25459221,0,1500182,16999125,26571899,414121,0,1292861,0,72966456,0,2219649
1066,2010,VT,0,0,1346887,3783,4782473,0,0,4509,0,6619990,13892,468447
1067,2010,WA,8526933,0,68288383,10359235,9241133,62259,292019,32476,0,103472729,4744679,1872285
1068,2010,WI,40168733,0,2111852,5496814,13280939,63454,18,718302,0,64314067,1088464,1385492
1069,2010,WV,78147563,0,1367361,139601,0,618,40075,154557,0,80788947,939172,0
1070,2010,WY,42986523,0,1023887,458983,0,67857,279065,56146,0,48119254,3246793,0
1071,2011,AK,656385,0,1344745,3906432,0,0,2738,944998,0,6871032,12446,3286
1072,2011,AL,56807353,0,8883598,47681053,39356122,382502,291534,120384,0,156339209,0,2816661
1073,2011,AR,29418195,0,2957845,12946681,14194445,32417,0,55874,0,61307535,0,1667645
1074,2011,AZ,43702296,0,9174092,23252699,31277863,14754,0,53245,83348,108125356,255579,190458
1075,2011,CA,1982182,12552383,42557466,88973830,36663247,916924,1666987,910571,888829,200804842,7751837,6029375
1076,2011,CO,33954686,0,2082621,10186303,0,63454,0,22218,104635,51432554,5200321,61692
1077,2011,CT,525806,0,567442,15188145,15927837,704867,0,165810,0,33745220,0,659707
1078,2011,DC,0,0,0,71198,0,0,0,129675,0,200873,0,0
1079,2011,DE,1454995,0,0,4731368,0,0,208254,37739,8279,6590194,4825,144731
1080,2011,FL,51990960,0,182042,136363873,22015368,3385050,6191,3280943,125726,221894574,0,4544416
1081,2011,GA,60159340,0,2705057,26543604,32306181,27867,0,551288,0,124749341,0,3189518
1082,2011,HI,1424035,223888,93140,0,0,366061,35250,7923925,3593,10723332,340812,312626
1083,2011,IA,38229359,0,925352,991182,5215229,0,0,141020,0,56371912,10709176,160591
1084,2011,ID,83411,63490,13404799,1110743,0,77631,0,26,0,16568785,1306682,522001
1085,2011,IL,90013325,0,140462,5955799,95823196,298862,318548,84240,14062,199499728,6213132,638099
1086,2011,IN,104152598,0,408779,10063968,0,369052,2183387,1332629,0,122131413,3285411,335587
1087,2011,KS,31655848,0,14745,2535087,7318888,0,0,56538,0,45359840,3719979,58753
1088,2011,KY,91656029,0,2969312,1545505,0,8954,0,1734949,0,98350982,0,436230
1089,2011,LA,24627519,0,1044019,54322464,16614975,439569,1292181,4707476,0,105490736,0,2442530
1090,2011,MA,4058807,0,1148761,25939672,5085220,859514,0,196502,4764,38054820,61384,1140423
1091,2011,MD,21058936,0,2547123,2310660,14397437,298563,154640,228966,2706,41818068,270713,548321
1092,2011,ME,55166,0,3978977,6876831,0,390453,0,177564,0,15973688,706639,3788053
1093,2011,MI,58948269,0,1357308,12982053,32889467,363156,269175,342769,0,109169506,456474,2505849
1094,2011,MN,28258625,0,746148,3350773,11958525,361970,0,37907,0,53120061,6725695,1680415
1095,2011,MO,78315850,0,1185144,4548229,9371323,21386,0,79804,0,94876396,1178212,62192
1096,2011,MS,9723110,0,0,29965608,10336789,3016,0,36341,0,51570942,0,1506076
1097,2011,MT,15055722,0,12595881,418192,0,332933,19,460626,0,30128542,1265167,0
1098,2011,NC,59758357,0,3893396,11155211,40526834,492936,0,217635,17380,118389854,0,2328103
1099,2011,ND,27108926,0,2580042,19902,0,44298,39159,42118,0,35079900,5235590,9862
1100,2011,NE,25965242,0,1617228,425894,6933174,0,0,37206,0,36095051,1050885,65419
1101,2011,NH,2208203,0,1604811,6657569,8362807,63821,0,77505,0,20065941,66092,1025130
1102,2011,NJ,4155097,0,24407,25201074,33606447,643573,139175,165587,68877,64694095,10523,876111
1103,2011,NM,27140863,0,194766,8565983,0,0,0,37800,127802,38181139,2104497,9426
1104,2011,NV,5407304,2146119,2190583,21841396,0,37817,7260,14212,291224,31935917,0,0
1105,2011,NY,9426160,0,27996987,50804754,42695009,905187,0,1189480,6443,137480346,2828069,2061276
1106,2011,OH,105336957,0,383655,12337577,14889746,10002,303742,1388432,15495,135585804,198443,721752
1107,2011,OK,34478947,0,1506941,32836700,0,1540,0,15548,0,74605713,5605265,313966
1108,2011,OR,3333516,0,42314821,8497729,0,51325,0,7953,90,59695164,4775374,714353
1109,2011,PA,100603081,0,3217216,41792164,76146617,892525,616163,441724,23144,227314722,1794465,2281380
1110,2011,RI,0,0,7411,8570904,0,0,0,13640,0,8722272,2912,127405
1111,2011,SC,34168548,0,1554181,12936342,52902576,60335,0,111558,0,102972567,0,2129168
1112,2011,SD,2585565,0,6608164,129313,0,0,0,7543,0,11998885,2668300,0
1113,2011,TN,40777224,0,9575639,3259358,26919177,1102,16689,195261,0,81103862,53143,966632
1114,2011,TX,157896535,0,563053,200500148,39648457,318950,3389839,976805,28639,435476923,30548087,1606406
1115,2011,UT,33137663,330188,1230165,5256046,0,164703,32638,53949,0,40836150,572790,58006
1116,2011,VA,19881113,0,1210389,18332373,25547997,470238,0,502646,0,66670859,0,2195639
1117,2011,VT,0,0,1424733,3277,4907355,0,0,8157,1815,6776218,33185,397695
1118,2011,WA,5228585,0,91817701,4849507,4806278,159914,297208,37147,840,115262600,6262380,1751121
1119,2011,WI,39937737,0,2146909,6243336,11559781,54209,0,582358,0,63289343,1187730,1577280
1120,2011,WV,75964107,0,1453109,251464,0,44,30477,188481,0,78999623,1102512,9426
1121,2011,WY,40961448,0,1223730,458930,0,62106,264936,55450,0,47638470,4611868,0
1122,2012,AK,684959,0,1575045,3606037,0,0,2658,1037762,0,6946419,37392,2565
1123,2012,AL,45606920,0,7435223,55705000,40841212,226543,177652,109583,0,152878688,0,2776554
1124,2012,AR,28430930,0,2198472,17117413,15493131,30392,0,32560,0,65005678,0,1660370
1125,2012,AZ,40115665,0,6716934,30295010,31933916,24459,0,41912,955443,110904994,531640,210569
1126,2012,CA,1375083,12518999,26837370,119668329,18507408,814686,1484164,289823,1382300,199518567,9754230,6311317
1127,2012,CO,34521020,0,1497209,10524445,0,55368,0,11045,165449,52556701,5968643,57989
1128,2012,CT,652886,0,312141,16537169,17077887,756487,0,111733,0,36117544,0,666525
1129,2012,DC,0,0,0,62388,0,0,0,9399,0,71787,0,0
1130,2012,DE,1422703,0,0,6814727,0,0,243589,21624,22559,8633694,3638,104854
1131,2012,FL,44286391,0,150511,149699641,17869935,3193780,6054,1366026,193616,221096136,0,4330182
1132,2012,GA,40715049,0,2236300,42538601,33941634,56055,0,378072,2921,122306364,0,3275616
1133,2012,HI,1537340,260997,114581,0,0,362736,47036,7482760,4608,10469269,378234,280976
1134,2012,IA,35331351,0,766191,1940886,4346995,0,0,106557,0,56675406,14032492,150934
1135,2012,ID,76737,74676,10940405,1898167,0,69259,0,19,0,15499089,1890559,549267
1136,2012,IL,80826778,0,111208,11188975,96401309,299461,293590,71382,30657,197565362,7726809,615193
1137,2012,IN,92461192,0,433505,14470905,0,346570,2491425,945765,171,114695729,3210104,336092
1138,2012,KS,27982531,0,10399,2859812,8284924,0,0,34371,0,44424691,5195306,57347
1139,2012,KY,82761668,0,2361782,2948662,0,8075,0,1536621,0,89949689,0,332879
1140,2012,LA,21421869,0,679944,58563756,15659132,375714,1247401,3029848,0,103407706,0,2430043
1141,2012,MA,2136922,0,912482,24672381,5859540,877309,0,150398,29614,35578421,89673,1157648
1142,2012,MD,16184773,0,1656539,4944895,13579266,296499,112314,137305,22473,37809744,321687,553992
1143,2012,ME,45258,0,3732604,6043695,0,453598,0,107861,0,15048296,886918,3778361
1144,2012,MI,53136432,0,1206826,21748358,28019714,394663,314755,325143,0,108158050,1131688,2653751
1145,2012,MN,22722774,0,561022,7088205,11943790,394369,0,29593,0,52754433,8176217,1838463
1146,2012,MO,72775008,0,714269,6167164,10718329,19764,0,77763,0,91804321,1244778,53801
1147,2012,MS,7211973,0,0,38549893,7296134,23,0,17082,0,54584295,0,1509190
1148,2012,MT,13987392,0,11283465,463998,0,341190,14,466973,0,27804782,1261751,0
1149,2012,NC,50932180,0,3727938,19302008,39385592,451865,0,178261,139491,116681763,0,2564429
1150,2012,ND,28214364,0,2477230,21697,0,63771,34890,33154,0,36125159,5274509,5543
1151,2012,NE,25019216,0,1257054,770100,5801578,0,0,22583,0,34217292,1283629,63132
1152,2012,NH,1267717,0,1247270,7049704,8189181,65512,0,21650,0,19222319,208699,1172587
1153,2012,NJ,1897475,0,10755,28284904,33110224,632551,142181,70779,304326,65263408,11568,964821
1154,2012,NM,24994049,0,222819,8799041,0,0,0,46149,333797,36635909,2225788,14266
1155,2012,NV,4079432,2347465,2440415,25646658,0,11929,7324,18875,473417,35173263,128788,18961
1156,2012,NY,4551039,0,24652491,59462256,40774560,968133,0,580284,52713,135768244,2991577,2148135
1157,2012,OH,85588636,0,414161,22665385,17086998,11928,958869,1281132,36637,129745731,985485,716501
1158,2012,OK,29301758,0,1145514,39024300,0,10058,0,10944,0,77896588,8157585,363138
1159,2012,OR,2634335,25651,39410178,11624688,0,50359,0,5925,6412,60932730,6343484,831699
1160,2012,PA,87148205,0,2241920,53062199,75174408,895872,597968,283393,32147,223419715,2128658,2298313
1161,2012,RI,0,0,4266,8185001,0,0,0,17874,0,8309036,1380,100515
1162,2012,SC,28396145,0,1420272,14331879,51145302,106246,0,108399,0,96755682,0,2143473
1163,2012,SD,2918756,0,5980965,214101,0,0,0,5718,0,11473397,2353857,0
1164,2012,TN,35419309,0,8295660,8075160,25102101,550,13486,144480,12183,77724264,47492,776783
1165,2012,TX,138088223,0,584474,213901282,38441017,297797,2998816,1484204,118265,429812510,32214173,1684259
1166,2012,UT,30799120,334638,747786,6579604,0,133008,3931,39787,1619,39402961,703911,59556
1167,2012,VA,14180795,0,1043774,25037749,28723390,396689,0,363968,0,70739235,0,2358444
1168,2012,VT,0,0,1151321,2539,4989338,0,0,3420,5064,6611786,106897,353207
1169,2012,WA,3762957,0,89464355,5437593,9333709,146910,405337,26713,794,116835473,6599766,1613790
1170,2012,WI,32758435,0,1530263,11542007,14299595,79892,0,317568,0,63750938,1557578,1665600
1171,2012,WV,70267429,0,1431440,242894,0,0,31631,143448,0,73413405,1286024,10539
1172,2012,WY,43411766,0,893470,512915,0,66996,282499,51854,0,49588606,4369107,0
1173,2013,AK,624620,0,1435479,3421005,0,-257,0,818652,0,6496821,145289,52031
1174,2013,AL,47050483,0,12899178,46586385,40816135,3296,267735,74130,0,150572923,0,2875578
1175,2013,AR,31889234,0,2654740,12139377,11945257,20564,0,41686,0,60322492,0,1600812
1176,2013,AZ,43492375,0,5914658,29684631,31431080,3361,0,42964,2111438,113325986,449764,171440
1177,2013,CA,823170,12306571,23754599,119522859,17911943,816044,1405720,68854,3813724,200077114,12822060,6635275
1178,2013,CO,33703436,0,1212872,10708804,0,46180,0,10192,248452,52937435,7203720,84210
1179,2013,CT,680652,0,401928,15780297,17079582,711238,0,306052,0,35610789,0,652089
1180,2013,DC,0,0,0,65852,0,0,0,0,0,65852,0,0
1181,2013,DE,1544720,0,0,5931287,0,0,155408,22912,44727,7760861,4458,57347
1182,2013,FL,46342554,0,254214,138966368,26525855,3086048,4671,2560466,209902,222398923,0,4448843
1183,2013,GA,40232866,0,3713590,40329847,32902781,87834,0,274937,14497,120953734,0,3824680
1184,2013,HI,1403753,274841,78294,0,0,393927,41329,7222765,19465,10267052,503310,329364
1185,2013,IA,33302345,0,749122,1430011,5320785,0,0,141456,0,56670756,15568406,158630
1186,2013,ID,91618,39683,8473450,3391909,0,77058,0,38,0,15186128,2460131,652239
1187,2013,IL,87927139,0,120295,6827685,97131436,284644,355950,72432,52120,203004919,9625229,607986
1188,2013,IN,92671941,0,386928,9032236,0,442464,2409661,1572309,30540,110403477,3481093,376302
1189,2013,KS,29767262,0,14518,1980178,7168301,0,0,51123,0,48472581,9433196,58002
1190,2013,KY,83303260,0,3275214,1418346,0,8584,0,1408935,0,89741021,0,326680
1191,2013,LA,20843712,0,1044561,52510174,16954394,679253,2246280,4945198,0,102010176,0,2786602
1192,2013,MA,3959229,0,991504,21256887,4330643,875925,0,390311,106457,32885020,204897,1137070
1193,2013,MD,15538469,0,1727020,2887589,14264305,302711,0,189553,63485,35850812,321670,556008
1194,2013,ME,62751,0,3560454,4873388,0,400951,0,239127,0,14030037,1047670,3845693
1195,2013,MI,56291452,0,1419049,12341391,28920823,312375,956664,532481,0,105417800,2799624,2714759
1196,2013,MN,23517798,0,511112,6301053,10707717,360852,0,27167,2706,51296987,8258750,1609829
1197,2013,MO,76104817,0,1136427,4399627,8367103,16190,0,65475,0,91626592,1166862,74014
1198,2013,MS,8701295,0,0,31776888,10864509,5202,0,13982,0,52810263,0,1448386
1199,2013,MT,14880295,0,9638259,614231,0,332460,16,462302,0,27687326,1754644,5117
1200,2013,NC,47072209,0,6900532,27982509,40241737,566884,0,217570,344662,125936293,0,2610187
1201,2013,ND,27477822,0,1852421,54194,0,38053,41609,33133,0,35021672,5518958,5481
1202,2013,NE,26767101,0,1123915,436645,6865367,0,0,42560,0,37104627,1801759,67278
1203,2013,NH,1463531,0,1427198,4100172,10926725,60978,0,104512,0,19778520,389184,1306218
1204,2013,NJ,2021618,0,18274,27076530,33379688,625083,223164,161598,437408,64750941,10877,998832
1205,2013,NM,24145270,69,91838,8975243,0,716,0,57847,388041,35870965,2193421,18518
1206,2013,NV,5254553,2669953,2681943,24766633,0,25388,6304,18890,745382,36443873,250549,24277
1207,2013,NY,4697104,0,24973289,54354386,44755606,883827,0,1007373,67017,136116829,3539498,2281595
1208,2013,OH,94563884,0,549238,21694211,16121250,7623,952833,1385887,46309,137284188,1145900,817048
1209,2013,OK,29999448,0,2178078,30055997,0,1997,0,10211,0,73673680,11162493,343910
1210,2013,OR,3758995,164649,33097667,14363040,0,34745,0,6151,20493,59895514,7455702,994070
1211,2013,PA,88443208,0,2524673,49937702,78714031,840579,650147,460072,63105,226785630,3352043,2338837
1212,2013,RI,0,0,4447,6139090,0,0,0,50540,2006,6246806,2590,48132
1213,2013,SC,24407147,0,3160274,11834074,54251968,62006,0,103346,115,95249893,0,2225883
1214,2013,SD,2849383,0,4062609,502200,0,0,0,6994,0,10108886,2687699,0
1215,2013,TN,32485830,0,12443283,5016698,28493814,551,12768,130496,20394,79651619,46745,1043049
1216,2013,TX,149404243,0,480042,203798415,38314996,272140,2399969,950801,163012,433380165,35873620,1722922
1217,2013,UT,34284956,318908,504996,6606422,0,160863,1770,26001,2100,42516750,539806,70926
1218,2013,VA,21160501,0,1253669,22651166,29326231,474766,0,313288,0,76896565,0,2905940
1219,2013,VT,0,0,1285912,3029,4846327,0,0,5103,17293,6884910,236034,491211
1220,2013,WA,6740424,0,78155087,11424310,8460890,129102,409785,24362,762,114172916,7004365,1816637
1221,2013,WI,40645180,0,1978872,8102491,11675194,66017,0,303055,0,65962791,1557924,1634056
1222,2013,WV,72284358,0,1738776,269639,0,0,29947,149830,0,75863066,1386516,3999
1223,2013,WY,46436678,0,710878,512438,0,69280,281199,39306,0,52483065,4433284,0
1224,2014,AK,558292,0,1538738,3288022,0,-2313,0,445621,0,6042829,151957,62511
1225,2014,AL,47301626,0,9466872,48270074,41243689,660,180403,98099,0,149340447,0,2779020
1226,2014,AR,33220754,0,2639776,9613708,14478259,13078,0,29273,0,61592136,0,1530215
1227,2014,AZ,42665010,0,6118261,27241878,32320917,0,0,56862,3141507,112257187,468115,230743
1228,2014,CA,804759,12101728,16531340,120426435,16985978,847834,1332951,66305,9931814,198807621,12992497,6890716
1229,2014,CO,32544848,0,1769800,11953808,0,46874,0,9932,253065,53847385,7368614,125706
1230,2014,CT,824947,0,433960,14683904,15840619,604506,0,513414,11706,33676980,0,757139
1231,2014,DC,0,0,0,67612,0,0,0,0,0,67612,0,0
1232,2014,DE,865384,0,0,6297458,0,0,226378,183281,49530,7703583,5051,76499
